Data,Wartość dla NN Obligacji (A),Waluta
2014-01-07,262.89,PLN
2014-01-08,263.17,PLN
2014-01-09,263.30,PLN
2014-01-10,263.89,PLN
2014-01-13,264.42,PLN
2014-01-14,264.29,PLN
2014-01-15,264.24,PLN
2014-01-16,264.28,PLN
2014-01-17,264.63,PLN
2014-01-20,264.73,PLN
2014-01-21,264.40,PLN
2014-01-22,264.35,PLN
2014-01-23,264.29,PLN
2014-01-24,263.75,PLN
2014-01-27,263.14,PLN
2014-01-28,263.51,PLN
2014-01-29,262.44,PLN
2014-01-30,261.06,PLN
2014-01-31,260.09,PLN
2014-02-03,260.75,PLN
2014-02-04,261.76,PLN
2014-02-05,262.13,PLN
2014-02-06,262.63,PLN
2014-02-07,263.00,PLN
2014-02-10,262.92,PLN
2014-02-11,262.50,PLN
2014-02-12,262.40,PLN
2014-02-13,262.17,PLN
2014-02-14,262.73,PLN
2014-02-17,262.96,PLN
2014-02-18,262.98,PLN
2014-02-19,262.46,PLN
2014-02-20,262.63,PLN
2014-02-21,263.28,PLN
2014-02-24,263.68,PLN
2014-02-25,263.78,PLN
2014-02-26,263.41,PLN
2014-02-27,263.94,PLN
2014-02-28,264.07,PLN
2014-03-03,263.54,PLN
2014-03-04,263.98,PLN
2014-03-05,264.94,PLN
2014-03-06,265.24,PLN
2014-03-07,264.63,PLN
2014-03-10,264.80,PLN
2014-03-11,264.76,PLN
2014-03-12,264.78,PLN
2014-03-13,264.64,PLN
2014-03-14,264.70,PLN
2014-03-17,265.03,PLN
2014-03-18,265.47,PLN
2014-03-19,265.43,PLN
2014-03-20,264.63,PLN
2014-03-21,264.71,PLN
2014-03-24,265.02,PLN
2014-03-25,265.05,PLN
2014-03-26,265.35,PLN
2014-03-27,265.55,PLN
2014-03-28,265.73,PLN
2014-03-31,265.90,PLN
2014-04-01,266.02,PLN
2014-04-02,265.86,PLN
2014-04-03,265.97,PLN
2014-04-04,266.58,PLN
2014-04-07,266.94,PLN
2014-04-08,267.20,PLN
2014-04-09,267.15,PLN
2014-04-10,267.50,PLN
2014-04-11,267.25,PLN
2014-04-14,267.19,PLN
2014-04-15,266.91,PLN
2014-04-16,266.73,PLN
2014-04-17,266.81,PLN
2014-04-22,266.84,PLN
2014-04-23,266.89,PLN
2014-04-24,267.09,PLN
2014-04-25,267.09,PLN
2014-04-28,267.16,PLN
2014-04-29,267.19,PLN
2014-04-30,267.81,PLN
2014-05-02,267.79,PLN
2014-05-05,267.96,PLN
2014-05-06,267.98,PLN
2014-05-07,268.63,PLN
2014-05-08,269.04,PLN
2014-05-09,269.04,PLN
2014-05-12,269.09,PLN
2014-05-13,269.44,PLN
2014-05-14,269.92,PLN
2014-05-15,270.10,PLN
2014-05-16,269.88,PLN
2014-05-19,270.07,PLN
2014-05-20,269.76,PLN
2014-05-21,270.15,PLN
2014-05-22,270.63,PLN
2014-05-23,270.67,PLN
2014-05-26,270.84,PLN
2014-05-27,270.86,PLN
2014-05-28,271.17,PLN
2014-05-29,271.29,PLN
2014-05-30,271.12,PLN
2014-06-02,271.25,PLN
2014-06-03,271.18,PLN
2014-06-04,271.41,PLN
2014-06-05,271.63,PLN
2014-06-06,272.77,PLN
2014-06-09,272.80,PLN
2014-06-10,272.54,PLN
2014-06-11,272.34,PLN
2014-06-12,272.67,PLN
2014-06-13,272.88,PLN
2014-06-16,272.52,PLN
2014-06-17,272.40,PLN
2014-06-18,272.51,PLN
2014-06-20,272.05,PLN
2014-06-23,272.48,PLN
2014-06-24,273.34,PLN
2014-06-25,273.75,PLN
2014-06-26,273.73,PLN
2014-06-27,273.73,PLN
2014-06-30,273.71,PLN
2014-07-01,273.67,PLN
2014-07-02,273.63,PLN
2014-07-03,273.40,PLN
2014-07-04,273.83,PLN
2014-07-07,274.07,PLN
2014-07-08,274.47,PLN
2014-07-09,274.31,PLN
2014-07-10,274.28,PLN
2014-07-11,274.23,PLN
2014-07-14,274.28,PLN
2014-07-15,273.97,PLN
2014-07-16,274.05,PLN
2014-07-17,274.02,PLN
2014-07-18,274.22,PLN
2014-07-21,274.01,PLN
2014-07-22,274.34,PLN
2014-07-23,275.24,PLN
2014-07-24,275.00,PLN
2014-07-25,275.14,PLN
2014-07-28,275.21,PLN
2014-07-29,275.40,PLN
2014-07-30,275.18,PLN
2014-07-31,274.10,PLN
2014-08-01,273.74,PLN
2014-08-04,274.30,PLN
2014-08-05,273.35,PLN
2014-08-06,273.14,PLN
2014-08-07,273.57,PLN
2014-08-08,273.71,PLN
2014-08-11,274.43,PLN
2014-08-12,274.34,PLN
2014-08-13,274.78,PLN
2014-08-14,275.28,PLN
2014-08-18,275.70,PLN
2014-08-19,276.10,PLN
2014-08-20,275.93,PLN
2014-08-21,276.01,PLN
2014-08-22,275.95,PLN
2014-08-25,276.32,PLN
2014-08-26,276.72,PLN
2014-08-27,277.08,PLN
2014-08-28,276.50,PLN
2014-08-29,276.73,PLN
2014-09-01,276.88,PLN
2014-09-02,276.70,PLN
2014-09-03,277.38,PLN
2014-09-04,277.76,PLN
2014-09-05,278.14,PLN
2014-09-08,278.87,PLN
2014-09-09,277.75,PLN
2014-09-10,277.56,PLN
2014-09-11,277.80,PLN
2014-09-12,277.06,PLN
2014-09-15,277.24,PLN
2014-09-16,277.25,PLN
2014-09-17,277.42,PLN
2014-09-18,277.21,PLN
2014-09-19,277.42,PLN
2014-09-22,277.76,PLN
2014-09-23,277.95,PLN
2014-09-24,278.59,PLN
2014-09-25,278.85,PLN
2014-09-26,278.10,PLN
2014-09-29,277.79,PLN
2014-09-30,277.53,PLN
2014-10-01,278.02,PLN
2014-10-02,277.85,PLN
2014-10-03,277.62,PLN
2014-10-06,278.37,PLN
2014-10-07,278.64,PLN
2014-10-08,278.65,PLN
2014-10-09,279.97,PLN
2014-10-10,279.64,PLN
2014-10-13,280.03,PLN
2014-10-14,281.05,PLN
2014-10-15,281.51,PLN
2014-10-16,279.68,PLN
2014-10-17,280.63,PLN
2014-10-20,280.97,PLN
2014-10-21,280.97,PLN
2014-10-22,281.29,PLN
2014-10-23,281.31,PLN
2014-10-24,281.17,PLN
2014-10-27,281.16,PLN
2014-10-28,281.52,PLN
2014-10-29,281.89,PLN
2014-10-30,281.75,PLN
2014-10-31,282.57,PLN
2014-11-03,282.27,PLN
2014-11-04,282.45,PLN
2014-11-05,281.68,PLN
2014-11-06,281.24,PLN
2014-11-07,280.90,PLN
2014-11-10,281.57,PLN
2014-11-12,282.09,PLN
2014-11-13,282.94,PLN
2014-11-14,281.90,PLN
2014-11-17,282.00,PLN
2014-11-18,281.86,PLN
2014-11-19,281.35,PLN
2014-11-20,282.10,PLN
2014-11-21,283.00,PLN
2014-11-24,283.15,PLN
2014-11-25,283.37,PLN
2014-11-26,284.10,PLN
2014-11-27,284.17,PLN
2014-11-28,284.40,PLN
2014-12-01,283.70,PLN
2014-12-02,282.79,PLN
2014-12-03,282.07,PLN
2014-12-04,282.06,PLN
2014-12-05,281.43,PLN
2014-12-08,281.48,PLN
2014-12-09,281.61,PLN
2014-12-10,281.21,PLN
2014-12-11,281.15,PLN
2014-12-12,281.10,PLN
2014-12-15,281.42,PLN
2014-12-16,279.75,PLN
2014-12-17,280.08,PLN
2014-12-18,281.50,PLN
2014-12-19,281.57,PLN
2014-12-22,282.32,PLN
2014-12-23,282.64,PLN
2014-12-29,282.76,PLN
2014-12-30,282.83,PLN
2015-01-02,283.26,PLN
2015-01-05,284.44,PLN
2015-01-07,285.25,PLN
2015-01-08,285.82,PLN
2015-01-09,285.49,PLN
2015-01-12,286.26,PLN
2015-01-13,286.01,PLN
2015-01-14,286.66,PLN
2015-01-15,286.75,PLN
2015-01-16,286.59,PLN
2015-01-19,286.37,PLN
2015-01-20,286.07,PLN
2015-01-21,286.31,PLN
2015-01-22,286.78,PLN
2015-01-23,288.26,PLN
2015-01-26,287.87,PLN
2015-01-27,288.91,PLN
2015-01-28,288.83,PLN
2015-01-29,288.79,PLN
2015-01-30,288.85,PLN
2015-02-02,288.34,PLN
2015-02-03,287.99,PLN
2015-02-04,287.88,PLN
2015-02-05,287.27,PLN
2015-02-06,286.38,PLN
2015-02-09,284.99,PLN
2015-02-10,284.85,PLN
2015-02-11,284.70,PLN
2015-02-12,286.38,PLN
2015-02-13,286.54,PLN
2015-02-16,286.57,PLN
2015-02-17,286.07,PLN
2015-02-18,285.20,PLN
2015-02-19,285.75,PLN
2015-02-20,285.26,PLN
2015-02-23,285.39,PLN
2015-02-24,285.97,PLN
2015-02-25,286.27,PLN
2015-02-26,286.51,PLN
2015-02-27,286.01,PLN
2015-03-02,286.22,PLN
2015-03-03,286.09,PLN
2015-03-04,285.21,PLN
2015-03-05,284.91,PLN
2015-03-06,283.80,PLN
2015-03-09,283.45,PLN
2015-03-10,283.17,PLN
2015-03-11,283.88,PLN
2015-03-12,284.60,PLN
